bill_id,rollcall_id,rollcall_info,datetime,year,legislator_name,legislator_state,legislator_party,legislator_vote
138555,6054,"Permite que os Estados, o DF e os Municípios adotem em seus regimes próprios de previdência social as mesmas regras aplicáveis ao regime próprio da União; modifica renúncias previdenciárias; prevê benefício da Seguridade Social à criança em situação de pobreza; dá outras providências.",2019-11-06,2019, Sérgio Petecão,AC,PSD,Sim
138555,6054,"Permite que os Estados, o DF e os Municípios adotem em seus regimes próprios de previdência social as mesmas regras aplicáveis ao regime próprio da União; modifica renúncias previdenciárias; prevê benefício da Seguridade Social à criança em situação de pobreza; dá outras providências.",2019-11-06,2019, Antonio Anastasia,MG,PSDB,Sim
138555,6054,"Permite que os Estados, o DF e os Municípios adotem em seus regimes próprios de previdência social as mesmas regras aplicáveis ao regime próprio da União; modifica renúncias previdenciárias; prevê benefício da Seguridade Social à criança em situação de pobreza; dá outras providências.",2019-11-06,2019, Izalci Lucas,DF,PSDB,Sim
138555,6054,"Permite que os Estados, o DF e os Municípios adotem em seus regimes próprios de previdência social as mesmas regras aplicáveis ao regime próprio da União; modifica renúncias previdenciárias; prevê benefício da Seguridade Social à criança em situação de pobreza; dá outras providências.",2019-11-06,2019, José Serra,SP,PSDB,Sim
138555,6054,"Permite que os Estados, o DF e os Municípios adotem em seus regimes próprios de previdência social as mesmas regras aplicáveis ao regime próprio da União; modifica renúncias previdenciárias; prevê benefício da Seguridade Social à criança em situação de pobreza; dá outras providências.",2019-11-06,2019, Mara Gabrilli,SP,PSDB,Sim
138555,6054,"Permite que os Estados, o DF e os Municípios adotem em seus regimes próprios de previdência social as mesmas regras aplicáveis ao regime próprio da União; modifica renúncias previdenciárias; prevê benefício da Seguridade Social à criança em situação de pobreza; dá outras providências.",2019-11-06,2019, Plínio Valério,AM,PSDB,Sim
138555,6054,"Permite que os Estados, o DF e os Municípios adotem em seus regimes próprios de previdência social as mesmas regras aplicáveis ao regime próprio da União; modifica renúncias previdenciárias; prevê benefício da Seguridade Social à criança em situação de pobreza; dá outras providências.",2019-11-06,2019, Roberto Rocha,MA,PSDB,Sim
138555,6054,"Permite que os Estados, o DF e os Municípios adotem em seus regimes próprios de previdência social as mesmas regras aplicáveis ao regime próprio da União; modifica renúncias previdenciárias; prevê benefício da Seguridade Social à criança em situação de pobreza; dá outras providências.",2019-11-06,2019, Rodrigo Cunha,AL,PSDB,Sim
138555,6054,"Permite que os Estados, o DF e os Municípios adotem em seus regimes próprios de previdência social as mesmas regras aplicáveis ao regime próprio da União; modifica renúncias previdenciárias; prevê benefício da Seguridade Social à criança em situação de pobreza; dá outras providências.",2019-11-06,2019, Tasso Jereissati,CE,PSDB,Sim
138555,6054,"Permite que os Estados, o DF e os Municípios adotem em seus regimes próprios de previdência social as mesmas regras aplicáveis ao regime próprio da União; modifica renúncias previdenciárias; prevê benefício da Seguridade Social à criança em situação de pobreza; dá outras providências.",2019-11-06,2019, Flávio Bolsonaro,RJ,PSL,NCom
138555,6054,"Permite que os Estados, o DF e os Municípios adotem em seus regimes próprios de previdência social as mesmas regras aplicáveis ao regime próprio da União; modifica renúncias previdenciárias; prevê benefício da Seguridade Social à criança em situação de pobreza; dá outras providências.",2019-11-06,2019, Major Olimpio,SP,PSL,Sim
138555,6054,"Permite que os Estados, o DF e os Municípios adotem em seus regimes próprios de previdência social as mesmas regras aplicáveis ao regime próprio da União; modifica renúncias previdenciárias; prevê benefício da Seguridade Social à criança em situação de pobreza; dá outras providências.",2019-11-06,2019, Soraya Thronicke,MS,PSL,Sim
138555,6054,"Permite que os Estados, o DF e os Municípios adotem em seus regimes próprios de previdência social as mesmas regras aplicáveis ao regime próprio da União; modifica renúncias previdenciárias; prevê benefício da Seguridade Social à criança em situação de pobreza; dá outras providências.",2019-11-06,2019, Humberto Costa,PE,PT,Não
138555,6054,"Permite que os Estados, o DF e os Municípios adotem em seus regimes próprios de previdência social as mesmas regras aplicáveis ao regime próprio da União; modifica renúncias previdenciárias; prevê benefício da Seguridade Social à criança em situação de pobreza; dá outras providências.",2019-11-06,2019, Jaques Wagner,BA,PT,NCom
138555,6054,"Permite que os Estados, o DF e os Municípios adotem em seus regimes próprios de previdência social as mesmas regras aplicáveis ao regime próprio da União; modifica renúncias previdenciárias; prevê benefício da Seguridade Social à criança em situação de pobreza; dá outras providências.",2019-11-06,2019, Jean Paul Prates,RN,PT,Não
138555,6054,"Permite que os Estados, o DF e os Municípios adotem em seus regimes próprios de previdência social as mesmas regras aplicáveis ao regime próprio da União; modifica renúncias previdenciárias; prevê benefício da Seguridade Social à criança em situação de pobreza; dá outras providências.",2019-11-06,2019, Paulo Paim,RS,PT,Não
138555,6054,"Permite que os Estados, o DF e os Municípios adotem em seus regimes próprios de previdência social as mesmas regras aplicáveis ao regime próprio da União; modifica renúncias previdenciárias; prevê benefício da Seguridade Social à criança em situação de pobreza; dá outras providências.",2019-11-06,2019, Paulo Rocha,PA,PT,Não
138555,6054,"Permite que os Estados, o DF e os Municípios adotem em seus regimes próprios de previdência social as mesmas regras aplicáveis ao regime próprio da União; modifica renúncias previdenciárias; prevê benefício da Seguridade Social à criança em situação de pobreza; dá outras providências.",2019-11-06,2019, Rogério Carvalho,SE,PT,Não
138555,6054,"Permite que os Estados, o DF e os Municípios adotem em seus regimes próprios de previdência social as mesmas regras aplicáveis ao regime próprio da União; modifica renúncias previdenciárias; prevê benefício da Seguridade Social à criança em situação de pobreza; dá outras providências.",2019-11-06,2019, Fabiano Contarato,ES,REDE,Sim
138555,6054,"Permite que os Estados, o DF e os Municípios adotem em seus regimes próprios de previdência social as mesmas regras aplicáveis ao regime próprio da União; modifica renúncias previdenciárias; prevê benefício da Seguridade Social à criança em situação de pobreza; dá outras providências.",2019-11-06,2019, Flávio Arns,PR,REDE,Sim
138555,6054,"Permite que os Estados, o DF e os Municípios adotem em seus regimes próprios de previdência social as mesmas regras aplicáveis ao regime próprio da União; modifica renúncias previdenciárias; prevê benefício da Seguridade Social à criança em situação de pobreza; dá outras providências.",2019-11-06,2019, Randolfe Rodrigues,AP,REDE,Não
138555,6054,"Permite que os Estados, o DF e os Municípios adotem em seus regimes próprios de previdência social as mesmas regras aplicáveis ao regime próprio da União; modifica renúncias previdenciárias; prevê benefício da Seguridade Social à criança em situação de pobreza; dá outras providências.",2019-11-06,2019, Mecias de Jesus,RR,REPUBLICANOS,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Alessandro Vieira,SE,CIDADANIA,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Eliziane Gama,MA,CIDADANIA,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Jorge Kajuru,GO,CIDADANIA,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Chico Rodrigues,RR,DEM,P-NRV
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Davi Alcolumbre,AP,DEM,Presidente (art. 51 RISF)
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Jayme Campos,MT,DEM,AP
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Marcos Rogério,RO,DEM,MIS
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Maria do Carmo Alves,SE,DEM,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Rodrigo Pacheco,MG,DEM,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Confúcio Moura,RO,MDB,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Dário Berger,SC,MDB,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Eduardo Braga,AM,MDB,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Eduardo Gomes,TO,MDB,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Fernando Bezerra Coelho,PE,MDB,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Jader Barbalho,PA,MDB,AP
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Jarbas Vasconcelos,PE,MDB,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, José Maranhão,PB,MDB,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Luiz do Carmo,GO,MDB,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Marcelo Castro,PI,MDB,P-NRV
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Marcio Bittar,AC,MDB,AP
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Renan Calheiros,AL,MDB,AP
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Simone Tebet,MS,MDB,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Acir Gurgacz,RO,PDT,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Cid Gomes,CE,PDT,LS
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Kátia Abreu,TO,PDT,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Weverton,MA,PDT,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Jorginho Mello,SC,PL,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Wellington Fagundes,MT,PL,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Alvaro Dias,PR,PODEMOS,LS
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Eduardo Girão,CE,PODEMOS,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Elmano Férrer,PI,PODEMOS,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Juíza Selma,MT,PODEMOS,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Lasier Martins,RS,PODEMOS,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Marcos do Val,ES,PODEMOS,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Oriovisto Guimarães,PR,PODEMOS,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Reguffe,DF,PODEMOS,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Romário,RJ,PODEMOS,P-NRV
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Rose de Freitas,ES,PODEMOS,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Styvenson Valentim,RN,PODEMOS,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Ciro Nogueira,PI,PP,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Daniella Ribeiro,PB,PP,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Esperidião Amin,SC,PP,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Luis Carlos Heinze,RS,PP,P-NRV
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Mailza Gomes,AC,PP,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Vanderlan Cardoso,GO,PP,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Fernando Collor,AL,PROS,AP
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Telmário Mota,RR,PROS,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Zenaide Maia,RN,PROS,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Leila Barros,DF,PSB,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Veneziano Vital do Rêgo,PB,PSB,P-NRV
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Zequinha Marinho,PA,PSC,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Angelo Coronel,BA,PSD,P-NRV
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Arolde de Oliveira,RJ,PSD,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Carlos Viana,MG,PSD,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Irajá,TO,PSD,MIS
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Lucas Barreto,AP,PSD,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Nelsinho Trad,MS,PSD,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Omar Aziz,AM,PSD,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Otto Alencar,BA,PSD,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Sérgio Petecão,AC,PSD,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Antonio Anastasia,MG,PSDB,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Izalci Lucas,DF,PSDB,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, José Serra,SP,PSDB,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Mara Gabrilli,SP,PSDB,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Plínio Valério,AM,PSDB,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Roberto Rocha,MA,PSDB,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Rodrigo Cunha,AL,PSDB,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Tasso Jereissati,CE,PSDB,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Flávio Bolsonaro,RJ,PSL,NCom
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Major Olimpio,SP,PSL,P-NRV
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Soraya Thronicke,MS,PSL,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Humberto Costa,PE,PT,P-NRV
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Jaques Wagner,BA,PT,NCom
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Jean Paul Prates,RN,PT,P-NRV
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Paulo Paim,RS,PT,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Paulo Rocha,PA,PT,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Rogério Carvalho,SE,PT,P-NRV
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Fabiano Contarato,ES,REDE,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Flávio Arns,PR,REDE,Sim
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Randolfe Rodrigues,AP,REDE,P-NRV
136775,6056,"Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",2019-11-06,2019, Mecias de Jesus,RR,REPUBLICANOS,Sim
138555,6059,"Modifica o texto do art. 12 da PEC 133/2019 (assegura que o benefício, no caso de aposentadoria por incapacidade permanente, será de 100% da média aritmética das contribuições).",2019-11-19,2019, Alessandro Vieira,SE,CIDADANIA,Sim
138555,6059,"Modifica o texto do art. 12 da PEC 133/2019 (assegura que o benefício, no caso de aposentadoria por incapacidade permanente, será de 100% da média aritmética das contribuições).",2019-11-19,2019, Eliziane Gama,MA,CIDADANIA,NCom
138555,6059,"Modifica o texto do art. 12 da PEC 133/2019 (assegura que o benefício, no caso de aposentadoria por incapacidade permanente, será de 100% da média aritmética das contribuições).",2019-11-19,2019, Jorge Kajuru,GO,CIDADANIA,Sim
138555,6059,"Modifica o texto do art. 12 da PEC 133/2019 (assegura que o benefício, no caso de aposentadoria por incapacidade permanente, será de 100% da média aritmética das contribuições).",2019-11-19,2019, Chico Rodrigues,RR,DEM,Não
138555,6059,"Modifica o texto do art. 12 da PEC 133/2019 (assegura que o benefício, no caso de aposentadoria por incapacidade permanente, será de 100% da média aritmética das contribuições).",2019-11-19,2019, Davi Alcolumbre,AP,DEM,Presidente (art. 51 RISF)
138555,6059,"Modifica o texto do art. 12 da PEC 133/2019 (assegura que o benefício, no caso de aposentadoria por incapacidade permanente, será de 100% da média aritmética das contribuições).",2019-11-19,2019, Jayme Campos,MT,DEM,Não
138555,6059,"Modifica o texto do art. 12 da PEC 133/2019 (assegura que o benefício, no caso de aposentadoria por incapacidade permanente, será de 100% da média aritmética das contribuições).",2019-11-19,2019, Marcos Rogério,RO,DEM,MIS
138555,6059,"Modifica o texto do art. 12 da PEC 133/2019 (assegura que o benefício, no caso de aposentadoria por incapacidade permanente, será de 100% da média aritmética das contribuições).",2019-11-19,2019, Maria do Carmo Alves,SE,DEM,Não
138555,6059,"Modifica o texto do art. 12 da PEC 133/2019 (assegura que o benefício, no caso de aposentadoria por incapacidade permanente, será de 100% da média aritmética das contribuições).",2019-11-19,2019, Rodrigo Pacheco,MG,DEM,Não
138555,6059,"Modifica o texto do art. 12 da PEC 133/2019 (assegura que o benefício, no caso de aposentadoria por incapacidade permanente, será de 100% da média aritmética das contribuições).",2019-11-19,2019, Confúcio Moura,RO,MDB,NCom
138555,6059,"Modifica o texto do art. 12 da PEC 133/2019 (assegura que o benefício, no caso de aposentadoria por incapacidade permanente, será de 100% da média aritmética das contribuições).",2019-11-19,2019, Dário Berger,SC,MDB,Sim
138555,6059,"Modifica o texto do art. 12 da PEC 133/2019 (assegura que o benefício, no caso de aposentadoria por incapacidade permanente, será de 100% da média aritmética das contribuições).",2019-11-19,2019, Eduardo Braga,AM,MDB,Não
138555,6059,"Modifica o texto do art. 12 da PEC 133/2019 (assegura que o benefício, no caso de aposentadoria por incapacidade permanente, será de 100% da média aritmética das contribuições).",2019-11-19,2019, Eduardo Gomes,TO,MDB,Não
138555,6059,"Modifica o texto do art. 12 da PEC 133/2019 (assegura que o benefício, no caso de aposentadoria por incapacidade permanente, será de 100% da média aritmética das contribuições).",2019-11-19,2019, Fernando Bezerra Coelho,PE,MDB,Não
138555,6059,"Modifica o texto do art. 12 da PEC 133/2019 (assegura que o benefício, no caso de aposentadoria por incapacidade permanente, será de 100% da média aritmética das contribuições).",2019-11-19,2019, Jader Barbalho,PA,MDB,AP
138555,6059,"Modifica o texto do art. 12 da PEC 133/2019 (assegura que o benefício, no caso de aposentadoria por incapacidade permanente, será de 100% da média aritmética das contribuições).",2019-11-19,2019, Jarbas Vasconcelos,PE,MDB,LS
138555,6059,"Modifica o texto do art. 12 da PEC 133/2019 (assegura que o benefício, no caso de aposentadoria por incapacidade permanente, será de 100% da média aritmética das contribuições).",2019-11-19,2019, José Maranhão,PB,MDB,P-NRV
138555,6059,"Modifica o texto do art. 12 da PEC 133/2019 (assegura que o benefício, no caso de aposentadoria por incapacidade permanente, será de 100% da média aritmética das contribuições).",2019-11-19,2019, Luiz do Carmo,GO,MDB,Não
138555,6059,"Modifica o texto do art. 12 da PEC 133/2019 (assegura que o benefício, no caso de aposentadoria por incapacidade permanente, será de 100% da média aritmética das contribuições).",2019-11-19,2019, Marcelo Castro,PI,MDB,Não
138555,6059,"Modifica o texto do art. 12 da PEC 133/2019 (assegura que o benefício, no caso de aposentadoria por incapacidade permanente, será de 100% da média aritmética das contribuições).",2019-11-19,2019, Marcio Bittar,AC,MDB,Não
138555,6059,"Modifica o texto do art. 12 da PEC 133/2019 (assegura que o benefício, no caso de aposentadoria por incapacidade permanente, será de 100% da média aritmética das contribuições).",2019-11-19,2019, Renan Calheiros,AL,MDB,Sim
138555,6059,"Modifica o texto do art. 12 da PEC 133/2019 (assegura que o benefício, no caso de aposentadoria por incapacidade permanente, será de 100% da média aritmética das contribuições).",2019-11-19,2019, Simone Tebet,MS,MDB,Não
138555,6059,"Modifica o texto do art. 12 da PEC 133/2019 (assegura que o benefício, no caso de aposentadoria por incapacidade permanente, será de 100% da média aritmética das contribuições).",2019-11-19,2019, Acir Gurgacz,RO,PDT,Sim
138555,6059,"Modifica o texto do art. 12 da PEC 133/2019 (assegura que o benefício, no caso de aposentadoria por incapacidade permanente, será de 100% da média aritmética das contribuições).",2019-11-19,2019, Cid Gomes,CE,PDT,AP
138555,6059,"Modifica o texto do art. 12 da PEC 133/2019 (assegura que o benefício, no caso de aposentadoria por incapacidade permanente, será de 100% da média aritmética das contribuições).",2019-11-19,2019, Kátia Abreu,TO,PDT,Sim
138555,6059,"Modifica o texto do art. 12 da PEC 133/2019 (assegura que o benefício, no caso de aposentadoria por incapacidade permanente, será de 100% da média aritmética das contribuições).",2019-11-19,2019, Weverton,MA,PDT,P-NRV
138555,6059,"Modifica o texto do art. 12 da PEC 133/2019 (assegura que o benefício, no caso de aposentadoria por incapacidade permanente, será de 100% da média aritmética das contribuições).",2019-11-19,2019, Jorginho Mello,SC,PL,Não
138555,6059,"Modifica o texto do art. 12 da PEC 133/2019 (assegura que o benefício, no caso de aposentadoria por incapacidade permanente, será de 100% da média aritmética das contribuições).",2019-11-19,2019, Wellington Fagundes,MT,PL,Não
138555,6059,"Modifica o texto do art. 12 da PEC 133/2019 (assegura que o benefício, no caso de aposentadoria por incapacidade permanente, será de 100% da média aritmética das contribuições).",2019-11-19,2019, Alvaro Dias,PR,PODEMOS,Sim
138555,6059,"Modifica o texto do art. 12 da PEC 133/2019 (assegura que o benefício, no caso de aposentadoria por incapacidade permanente, será de 100% da média aritmética das contribuições).",2019-11-19,2019, Eduardo Girão,CE,PODEMOS,Sim
138555,6059,"Modifica o texto do art. 12 da PEC 133/2019 (assegura que o benefício, no caso de aposentadoria por incapacidade permanente, será de 100% da média aritmética das contribuições).",2019-11-19,2019, Elmano Férrer,PI,PODEMOS,Não
138555,6059,"Modifica o texto do art. 12 da PEC 133/2019 (assegura que o benefício, no caso de aposentadoria por incapacidade permanente, será de 100% da média aritmética das contribuições).",2019-11-19,2019, Juíza Selma,MT,PODEMOS,Não
138555,6059,"Modifica o texto do art. 12 da PEC 133/2019 (assegura que o benefício, no caso de aposentadoria por incapacidade permanente, será de 100% da média aritmética das contribuições).",2019-11-19,2019, Lasier Martins,RS,PODEMOS,Sim
138555,6059,"Modifica o texto do art. 12 da PEC 133/2019 (assegura que o benefício, no caso de aposentadoria por incapacidade permanente, será de 100% da média aritmética das contribuições).",2019-11-19,2019, Marcos do Val,ES,PODEMOS,Não
138555,6059,"Modifica o texto do art. 12 da PEC 133/2019 (assegura que o benefício, no caso de aposentadoria por incapacidade permanente, será de 100% da média aritmética das contribuições).",2019-11-19,2019, Oriovisto Guimarães,PR,PODEMOS,Sim
138555,6059,"Modifica o texto do art. 12 da PEC 133/2019 (assegura que o benefício, no caso de aposentadoria por incapacidade permanente, será de 100% da média aritmética das contribuições).",2019-11-19,2019, Reguffe,DF,PODEMOS,Sim
